row_type,node_id,text_label,params,next_node
NODE,boss_intro_01,"「なんだテメェ、俺の関所を壊しやがったのか！」","{""bg"":""bg_yato_forest"",""bgm"":""bgm_battle_boss"",""speaker_name"":""山賊の頭"",""type"":""text""}",boss_intro_02
NODE,boss_intro_02,"大男が酒瓶を叩き割り、巨大な斧を手に取って立ち上がった。","{""bg"":""bg_yato_forest"",""bgm"":""bgm_battle_boss"",""type"":""text""}",boss_intro_03
NODE,boss_intro_03,"「俺の稼ぎを邪魔する奴は、山の肥やしにしてやるぜ！」","{""bg"":""bg_yato_forest"",""bgm"":""bgm_battle_boss"",""speaker_name"":""山賊の頭"",""type"":""text""}",battle_boss
NODE,battle_boss,"","{""bg"":""bg_yato_forest"",""bgm"":""bgm_battle_boss"",""enemy_group_id"":9103,""type"":""battle""}",
CHOICE,,win,,victory_01
CHOICE,,lose,,end_failure_01
NODE,victory_01,"山賊の頭が倒れた。巻き上げた金貨の袋がいくつも転がっている。","{""bg"":""bg_yato_forest"",""bgm"":""bgm_quest_calm"",""type"":""text""}",victory_01_02
NODE,victory_01_02,"頭目は地面に這いつくばり、青ざめた顔でこちらを見上げている。","{""bg"":""bg_yato_forest"",""bgm"":""bgm_quest_calm"",""type"":""text""}",victory_02
NODE,victory_02,"「ま、待ってくれ！ この金は全部やる！ だから見逃してくれよ！」","{""bg"":""bg_yato_forest"",""bgm"":""bgm_quest_calm"",""speaker_name"":""山賊の頭"",""type"":""text""}",victory_02_02
NODE,victory_02_02,"（命乞いをするか。悪党の言い訳など、耳を傾ける価値もないが）","{""bg"":""bg_yato_forest"",""bgm"":""bgm_quest_calm"",""type"":""text""}",choice_fate
NODE,choice_fate,"","{""bg"":""bg_yato_forest"",""bgm"":""bgm_quest_calm"",""type"":""choice""}",
CHOICE,,「黙れ。縄で縛って代官所へ突き出す」,,fate_order_01
CHOICE,,「……金を置いて消えろ。二度とこの道に来るな」,,fate_evil_01
NODE,fate_order_01,"山賊を縛り上げ、代官所に引き渡した。巻き上げた金も返却された。","{""bg"":""bg_yato_city"",""bgm"":""bgm_quest_calm"",""type"":""text""}",fate_order_01_02
NODE,fate_order_01_02,"連行される山賊の頭は、代官の兵たちに引きずられていった。","{""bg"":""bg_yato_city"",""bgm"":""bgm_quest_calm"",""type"":""text""}",fate_order_02
NODE,fate_order_02,"「ありがてえ！ これで商人たちも安心して街道を通れる」","{""bg"":""bg_yato_city"",""bgm"":""bgm_quest_calm"",""speaker_name"":""自警団の長"",""type"":""text""}",fate_order_02_02
NODE,fate_order_02_02,"自警団の長は笑顔を浮かべ、強く握手を求めてきた。","{""bg"":""bg_yato_city"",""bgm"":""bgm_quest_calm"",""type"":""text""}",end_success_order
NODE,end_success_order,"依頼達成。街道の秩序を取り戻し、旅人たちの安全を守った。","{""bg"":""bg_yato_city"",""rewards"":{""gold"":500,""exp"":80,""reputation"":5,""alignment_shift"":{""order"":3}},""type"":""end"",""result"":""success""}",
NODE,fate_evil_01,"山賊の頭は這いつくばるようにして、慌てて山奥へ逃げていった。","{""bg"":""bg_yato_forest"",""bgm"":""bgm_quest_mystery"",""type"":""text""}",fate_evil_01_02
NODE,fate_evil_01_02,"誰もいなくなった小屋で、床に転がっていた金袋を懐に収める。","{""bg"":""bg_yato_forest"",""bgm"":""bgm_quest_mystery"",""type"":""text""}",fate_evil_02
NODE,fate_evil_02,"自警団には「討伐した」とだけ報告した。懐の金袋はずっしりと重い。","{""bg"":""bg_yato_city"",""bgm"":""bgm_quest_mystery"",""type"":""text""}",fate_evil_02_02
NODE,fate_evil_02_02,"血を流すこともなく、ただ懐に大金が舞い込んだ。悪くない取引だ。","{""bg"":""bg_yato_city"",""bgm"":""bgm_quest_mystery"",""type"":""text""}",end_success_evil
NODE,end_success_evil,"依頼達成。山賊は逃がしたが、金は得た。正義より実利が大切だ。","{""bg"":""bg_yato_city"",""rewards"":{""gold"":800,""exp"":80,""reputation"":-20,""alignment_shift"":{""evil"":3}},""type"":""end"",""result"":""success""}",
NODE,end_failure_01,"山賊の振るう巨大な斧が肩口に食い込む。激痛の中で視界が揺らぐ。","{""bg"":""bg_yato_mountain"",""bgm"":""bgm_quest_tense"",""type"":""text""}",end_failure
NODE,end_failure,"「身ぐるみ剥いでやるぜ」という嘲笑を最後に、意識は途絶えた。","{""bg"":""bg_yato_mountain"",""rewards"":{""gold"":0},""type"":""end"",""result"":""failure""}",
