row_type,node_id,text_label,params,next_node
NODE,end_success,"背中の奥で、村人たちの呪詛の泣き声がいつまでも響いているような気がした。","{""bg"":""bg_karyu_palace"",""rewards"":{""gold"":450,""exp"":100,""alignment_shift"":{""evil"":10}},""type"":""end"",""result"":""success""}",
NODE,withdraw_01,"静かに武器を下ろし、背を向けた。いくら金のためとはいえ、飢えた者たちを狩る真似はできない。","{""bg"":""bg_karyu_village"",""bgm"":""bgm_quest_calm"",""type"":""text""}",withdraw_02_01
NODE,withdraw_02_01,"踵を返して歩き出した背中に、首謀者の震えるような感謝の声が聞こえてきた。","{""bg"":""bg_karyu_village"",""bgm"":""bgm_quest_calm"",""type"":""text""}",withdraw_02
NODE,withdraw_02,"「……ありがとう……ありがとう、見逃してくれて……」","{""bg"":""bg_karyu_village"",""bgm"":""bgm_quest_calm"",""speaker_name"":""農民の首謀者"",""type"":""text""}",withdraw_03
NODE,withdraw_03,"来た道を引き返す。太守には「手強くて制圧に失敗した」とでも言えばいい。","{""bg"":""bg_karyu_village"",""bgm"":""bgm_quest_calm"",""type"":""text""}",withdraw_03_02
NODE,withdraw_03_02,"自分の選択が正しいのかは分からない。しかし、良心の呵責に怯えるよりは遥かにマシだ。","{""bg"":""bg_karyu_village"",""bgm"":""bgm_quest_calm"",""type"":""text""}",withdraw_03_03
NODE,withdraw_03_03,"空はどんよりと曇り、冷たい雨が降り始めた。それはまるで、辺境の運命を嘆く涙のようであった。","{""bg"":""bg_karyu_village"",""bgm"":""bgm_quest_calm"",""type"":""text""}",withdraw_04
NODE,withdraw_04,"村人がその後どうなるかは分からない。だが、少なくとも自分の手で彼らの命を奪わずに済んだ。","{""bg"":""bg_karyu_village"",""bgm"":""bgm_quest_calm"",""type"":""text""}",end_success_withdraw_01
NODE,end_success_withdraw_01,"「役立たずのクズめ！ 報酬など一銭も払わん！ とっとと失せろ！」","{""bg"":""bg_karyu_palace"",""speaker_name"":""地方太守"",""type"":""text""}",end_success_withdraw
NODE,end_success_withdraw,"太守から激しく罵倒された。だが、胸の奥には確かな誇りが残っている。","{""bg"":""bg_karyu_palace"",""rewards"":{""exp"":50,""alignment_shift"":{""justice"":5},""reputation"":-10},""type"":""end"",""result"":""success""}",
NODE,end_failure_01,"武具の力は勝っていたが、彼らの「生きるための覚悟」がそれを上回った。","{""bg"":""bg_karyu_village"",""type"":""text""}",end_failure
NODE,end_failure,"無数の竹槍に貫かれ、冷たい泥に倒れる。因果応報、仕方のない結末だろう。","{""bg"":""bg_karyu_village"",""rewards"":{""gold"":0},""type"":""end"",""result"":""failure""}",
