row_type,node_id,text_label,params,next_node
NODE,rune_fail_trap,"衝撃波を全身に受けた。骨が軋む。だが扉は開いた——強引に突破する。","{""bg"":""bg_ruin_crypt"",""bgm"":""bgm_quest_tense"",""type"":""hp_damage"",""percent"":15,""hp_percent"":15}",rune_fail_02
NODE,rune_fail_02,"体を引きずりながら第二層に入る。ダメージは痛いが、立ち止まるわけにはいかない。","{""bg"":""bg_ruin_crypt"",""bgm"":""bgm_quest_tense"",""type"":""text""}",sanctum_01
NODE,sanctum_01,"第二層は広大な聖堂のような空間だった。だが祭壇は逆十字に変えられ、壁には魔法陣が刻まれている。","{""bg"":""bg_ruin_crypt"",""bgm"":""bgm_quest_tense"",""type"":""text""}",sanctum_02
NODE,sanctum_02,"天井から黒い霧が垂れ下がり、床の亀裂からは赤い光が漏れている。封印の最終層だ。","{""bg"":""bg_ruin_crypt"",""bgm"":""bgm_quest_tense"",""type"":""text""}",sanctum_03
NODE,sanctum_03,"聖堂の中央に巨大な石棺がある。石棺の蓋に刻まれた封印紋が、脈動するように明滅している。","{""bg"":""bg_ruin_crypt"",""bgm"":""bgm_quest_tense"",""type"":""text""}",sanctum_04
NODE,sanctum_04,"石棺の周囲に、バフォメットの眷属と思しき魔物が蠢いている。まずはこいつらを片付けなければ。","{""bg"":""bg_ruin_crypt"",""bgm"":""bgm_quest_tense"",""type"":""text""}",sanctum_05
NODE,sanctum_05,"魔物たちがこちらに気づいた。一斉に牙を剥く——！","{""bg"":""bg_ruin_crypt"",""bgm"":""bgm_quest_tense"",""type"":""text""}",battle_02
NODE,battle_02,"バフォメットの眷属たちが牙を剥く！","{""bg"":""bg_ruin_crypt"",""bgm"":""bgm_battle"",""enemy_group_id"":413,""type"":""battle""}",
CHOICE,,win,,altar_01
CHOICE,,lose,,end_failure
NODE,altar_01,"眷属を倒すと、石棺の封印紋が一際強く輝いた。そして——亀裂が入った。","{""bg"":""bg_ruin_crypt"",""bgm"":""bgm_quest_mystery"",""type"":""text""}",altar_02
NODE,altar_02,"石棺の蓋が弾け飛んだ。中から噴き出す漆黒の魔力が聖堂を満たしていく。","{""bg"":""bg_ruin_crypt"",""bgm"":""bgm_quest_mystery"",""type"":""text""}",altar_03
NODE,altar_03,"闇の中に、二本の巨大な角が浮かび上がった。山羊の頭。燃える双眸。人の体に獣の四肢。","{""bg"":""bg_ruin_crypt"",""bgm"":""bgm_quest_mystery"",""type"":""text""}",awaken_01
NODE,awaken_01,"「……千年か。随分と眠ったものだ」","{""bg"":""bg_ruin_crypt"",""bgm"":""bgm_battle_boss"",""speaker_name"":""バフォメット"",""type"":""text""}",awaken_02
NODE,awaken_02,"「封じた聖騎士どもの骨はとうに朽ちたか。だがまだ生贄を送ってくるとは、人の子も愚かだ」","{""bg"":""bg_ruin_crypt"",""bgm"":""bgm_battle_boss"",""speaker_name"":""バフォメット"",""type"":""text""}",awaken_03
NODE,awaken_03,"「さあ、見せてみろ。千年の間に人間がどれほど進歩したか——あるいは退化したか」","{""bg"":""bg_ruin_crypt"",""bgm"":""bgm_battle_boss"",""speaker_name"":""バフォメット"",""type"":""text""}",awaken_04
NODE,awaken_04,"バフォメットが立ち上がった。その体躯は石棺の二倍以上。聖堂の天井に角が届く。全身から地獄の業火が噴き出す——！","{""bg"":""bg_ruin_crypt"",""bgm"":""bgm_battle_boss"",""type"":""text""}",battle_boss
NODE,battle_boss,"大悪魔バフォメットとの最終決戦——！","{""bg"":""bg_ruin_crypt"",""bgm"":""bgm_battle_boss"",""enemy_group_id"":9021,""type"":""battle""}",
CHOICE,,win,,victory_01
CHOICE,,lose,,end_failure
NODE,victory_01,"渾身の一撃がバフォメットの胸を貫いた。大悪魔が初めて膝をつく。","{""bg"":""bg_ruin_crypt"",""bgm"":""bgm_quest_calm"",""type"":""text""}",victory_02
NODE,victory_02,"「……ほう。まさか倒されるとはな。千年前の聖騎士どもより、貴様の方が強いとでも言うのか」","{""bg"":""bg_ruin_crypt"",""bgm"":""bgm_quest_calm"",""speaker_name"":""バフォメット"",""type"":""text""}",victory_03
NODE,victory_03,"「だが知っておけ。自分を殺せば、この遺跡に封じられた魔力が暴走する。殺すか——再び封じるか。選べ」\nバフォメットは不敵に笑った。","{""bg"":""bg_ruin_crypt"",""bgm"":""bgm_quest_calm"",""speaker_name"":""バフォメット"",""type"":""text""}",choice_seal
NODE,choice_seal,"","{""bg"":""bg_ruin_crypt"",""bgm"":""bgm_quest_calm"",""type"":""choice""}",
CHOICE,,「止めを刺す。お前の脅しには屈しない」,,slay_01
CHOICE,,「封印を強化する。二度と目覚めぬように」,,seal_01
NODE,slay_01,"剣を振り下ろした。バフォメットの体が黒い灰となって崩れ、聖堂が激しく振動する。","{""bg"":""bg_ruin_crypt"",""bgm"":""bgm_quest_tense"",""type"":""text""}",slay_02
NODE,slay_02,"遺跡から脱出した。背後で遺跡が崩落する轟音が響いた。大悪魔は滅び、遺跡と共に地に還った。","{""bg"":""bg_road_day"",""bgm"":""bgm_quest_calm"",""type"":""text""}",end_success
NODE,end_success,"ギルドに凱旋した。「大悪魔バフォメットの討伐を確認。これは歴史に刻まれる偉業だ」\nギルドマスターが深く頭を下げた。千年の脅威に、終止符が打たれた。","{""bg"":""bg_guild"",""rewards"":{""gold"":5000,""exp"":500,""reputation"":20,""alignment_shift"":{""order"":10}},""type"":""end"",""result"":""success""}",
NODE,seal_01,"古文書の封印術を唱える。バフォメットの体に新たな封印紋が刻まれていく。","{""bg"":""bg_ruin_crypt"",""bgm"":""bgm_quest_calm"",""type"":""text""}",seal_02
NODE,seal_02,"「……賢い選択だ。だが覚えておけ。封印は永遠ではない。また千年後に——」\n声は封印の光に呑まれ、消えた。","{""bg"":""bg_ruin_crypt"",""bgm"":""bgm_quest_calm"",""speaker_name"":""バフォメット"",""type"":""text""}",seal_03
NODE,seal_03,"遺跡から戻ると、聖騎士団が新たな結界を張り直していた。今度の封印は、より強固だ。","{""bg"":""bg_road_day"",""bgm"":""bgm_quest_calm"",""type"":""text""}",end_success_seal
NODE,end_success_seal,"「封印強化の報告を受けた。討伐こそならなかったが、これで当面の脅威は去った」\n報酬は控えめだったが、大地を守る選択に悔いはない。","{""bg"":""bg_guild"",""rewards"":{""gold"":3000,""exp"":500,""reputation"":10,""alignment_shift"":{""justice"":10}},""type"":""end"",""result"":""success""}",
NODE,end_failure,"バフォメットの漆黒の炎に焼かれ、意識が遠のいていく。\n最後に見えたのは、大悪魔が嗤う姿だった。「次の千年も、人は変わらぬか」","{""bg"":""bg_ruin_crypt"",""type"":""end"",""result"":""failure""}",
