row_type,node_id,text_label,params,next_node
NODE,river_02_02,"（原因を突き止めるか、それとも河伯の言い分を直接聞きに行くか……）","{""bg"":""bg_karyu_village"",""bgm"":""bgm_quest_tense"",""type"":""text""}",choice_approach
NODE,choice_approach,"","{""bg"":""bg_karyu_village"",""bgm"":""bgm_quest_tense"",""type"":""choice""}",
CHOICE,,「まず上流を調査して原因を探る」,,upstream_01
CHOICE,,「河伯の祠へ直行して直接交渉する」,,shrine_01
NODE,upstream_01,"上流を辿ると、河岸に染料工房があった。廃液が河にそのまま流されている。","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_mystery"",""type"":""text""}",upstream_01_02
NODE,upstream_01_02,"工房からは絶え間なく廃液が噴き出し、河水をどす黒く染めている。","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_mystery"",""type"":""text""}",upstream_02
NODE,upstream_02,"これが河伯の怒りの原因か。汚染の証拠を手に入れた。祠へ向かおう。","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_mystery"",""type"":""text""}",upstream_02_02
NODE,upstream_02_02,"（証拠は揃った。これを突きつければ、河伯とも対話ができるはずだ）","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_mystery"",""type"":""text""}",victory_01_02
NODE,shrine_01,"河沿いの険しい道を祠へ向かう。濁流の中から不穏な気配がする……。","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_tense"",""type"":""text""}",shrine_01_02
NODE,shrine_01_02,"荒れ狂う泥水が波しぶきを上げ、牙を剥くように足元をかすめていく。","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_tense"",""type"":""text""}",shrine_random
NODE,shrine_random,"","{""type"":""random_branch"",""prob"":50,""bg"":""bg_karyu_mountain""}",
CHOICE,,success,,shrine_success
CHOICE,,failure,,shrine_fail
NODE,shrine_success,"河の流れを読み、飛び石を渡って無事に祠の前に辿り着いた。","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_mystery"",""type"":""text""}",shrine_success_02
NODE,shrine_success_02,"水しぶきを避けながら、急峻な岩場を登りきって祠の境内へと入る。","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_mystery"",""type"":""text""}",shrine_fail
NODE,shrine_fail,"突然、濁流が渦を巻いて水柱が襲いかかってきた！","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_tense"",""type"":""text""}",shrine_fail_02
NODE,shrine_fail_02,"（しまっ、足場が——！ 回避が間に合わない！）","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_tense"",""type"":""text""}",shrine_trap
NODE,shrine_trap,"水の塊に叩きつけられた。ずぶ濡れになりながらも祠に辿り着いた。","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_tense"",""type"":""hp_damage"",""percent"":15,""hp_percent"":15}",shrine_trap_02
NODE,shrine_trap_02,"全身に鈍痛が走るが、何とか立ち上がり、息を整えて祠へと進んだ。","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_tense"",""type"":""text""}",merge_shrine
NODE,merge_shrine,"苔むした古い祠の前に立つと、河の水面が不自然に盛り上がった。","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_tense"",""type"":""text""}",merge_shrine_02
NODE,merge_shrine_02,"水面が割れ、渦巻く激流が巨大な影を形作っていく。","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_tense"",""type"":""text""}",encounter_01
NODE,encounter_01,"水の中から、蛙に似た巨大な妖怪の姿が浮かび上がった。河伯だ。","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_tense"",""type"":""text""}",encounter_01_02
NODE,encounter_01_02,"その体躯はぬらぬらと光り、怒りに燃える双眸が鋭くこちらを射抜く。","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_tense"",""type"":""text""}",encounter_02
NODE,encounter_02,"「人間が来おったか……。この穢れた河を見よ。全てお前たちのせいだ！」","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_battle_boss"",""speaker_name"":""河伯"",""type"":""text""}",encounter_02_02
NODE,encounter_02_02,"（すさまじい敵意だ。こちらの言葉を聞く余裕はなさそうだな）","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_battle_boss"",""type"":""text""}",boss_intro_01
NODE,boss_intro_01,"「河を汚し、我が眷属を殺し、それでも知らぬ顔をする。許さぬ！」","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_battle_boss"",""speaker_name"":""河伯"",""type"":""text""}",boss_intro_01_02
NODE,boss_intro_01_02,"河伯が咆哮すると、周囲の水流が巻き上がり、無数の水の刃となった。","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_battle_boss"",""type"":""text""}",boss_intro_02
NODE,boss_intro_02,"河伯は問答無用で襲いかかってきた！ まずは力で抑え込むしかない！","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_battle_boss"",""type"":""text""}",battle_boss
NODE,battle_boss,"","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_battle_boss"",""enemy_group_id"":9104,""type"":""battle""}",
CHOICE,,win,,victory_01
CHOICE,,lose,,end_failure_01
NODE,victory_01,"河伯が力を失い、水面に膝をついた。怒りの目が少しだけ和らいだ。","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_calm"",""type"":""text""}",victory_01_02
NODE,victory_01_02,"周囲の逆巻く水流が引いていき、川面に静けさが戻っていく。","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_calm"",""type"":""text""}",victory_02
NODE,victory_02,"「……お前、我を殺すのか。ならば好きにするがいい」","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_calm"",""speaker_name"":""河伯"",""type"":""text""}",victory_02_02
NODE,victory_02_02,"（殺すのは容易い。だが、根本的な原因である汚染を止めねば解決せぬ）","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_calm"",""type"":""text""}",choice_fate
NODE,choice_fate,"","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_calm"",""type"":""choice""}",
CHOICE,,「殺さない。上流の汚染を止めてみせる」,,fate_justice_01
CHOICE,,「村の安全のため、ここで始末する」,,fate_evil_01
NODE,fate_justice_01,"村へ戻り、染料工房の廃液を止めさせた。河伯は静かに祠へ帰っていった。","{""bg"":""bg_karyu_village"",""bgm"":""bgm_quest_calm"",""type"":""text""}",fate_justice_01_02
NODE,fate_justice_01_02,"かつての清流が戻り始め、泥に沈んだ畑にも新たな芽が息吹きだした。","{""bg"":""bg_karyu_village"",""bgm"":""bgm_quest_calm"",""type"":""text""}",fate_justice_02
NODE,fate_justice_02,"「河が澄み始めた！ 妖怪と人が共に生きる道を見つけてくださったのですね」","{""bg"":""bg_karyu_village"",""bgm"":""bgm_quest_calm"",""speaker_name"":""村の長老"",""type"":""text""}",fate_justice_02_02
NODE,fate_justice_02_02,"長老は涙を流して深く感謝し、村のなけなしの宝を差し出してきた。","{""bg"":""bg_karyu_village"",""bgm"":""bgm_quest_calm"",""type"":""text""}",end_success_justice
NODE,end_success_justice,"依頼達成。河伯の怒りを鎮め、人と妖の共存の道を示した。","{""bg"":""bg_karyu_village"",""rewards"":{""gold"":550,""exp"":90,""reputation"":5,""alignment_shift"":{""justice"":3}},""type"":""end"",""result"":""success""}",
NODE,fate_evil_01,"河伯に止めを刺した。水面が静まり返り、祠の灯が消えた。","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_tense"",""type"":""text""}",fate_evil_01_02
NODE,fate_evil_01_02,"息絶えた河伯の骸は泥水に溶け、ただ濁った川だけが静かに流れる。","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_tense"",""type"":""text""}",fate_evil_02
NODE,fate_evil_02,"「河伯を退治しました」と報告した。村人は安堵したが、河の汚れは変わらない。","{""bg"":""bg_karyu_village"",""bgm"":""bgm_quest_mystery"",""type"":""text""}",fate_evil_02_02
NODE,fate_evil_02_02,"（これで本当に良かったのか。汚染の元を断たねば同じことだ……）","{""bg"":""bg_karyu_village"",""bgm"":""bgm_quest_mystery"",""type"":""text""}",end_success_evil
NODE,end_success_evil,"依頼達成。妖怪は消えたが、河の汚染はそのままだ。いずれまた問題が起きるだろう。","{""bg"":""bg_karyu_village"",""rewards"":{""gold"":800,""exp"":90,""reputation"":-20,""alignment_shift"":{""evil"":3}},""type"":""end"",""result"":""success""}",
NODE,end_failure_01,"河伯の放った凄まじい濁流が体を打ち抜く。視界が急速に狭まっていく。","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_tense"",""type"":""text""}",end_failure
NODE,end_failure,"河伯の水流に呑まれ、意識が薄れていく。冷たい水が全身を包み込んだ。","{""bg"":""bg_karyu_mountain"",""rewards"":{""gold"":0},""type"":""end"",""result"":""failure""}",
