row_type,node_id,text_label,params,next_node
NODE,report_01,"「ヒッヒッヒ……これほどの純粋な死気……なんと素晴らしい」","{""bg"":""bg_har_city"",""bgm"":""bgm_quest_calm"",""speaker_name"":""道士"",""type"":""text""}",report_02
NODE,report_02,"道士は恍惚とした表情で壺を愛でている。その顔は亡者よりも恐ろしく見えた。","{""bg"":""bg_har_city"",""bgm"":""bgm_quest_calm"",""type"":""text""}",end_success_01
NODE,end_success_01,"任務完了。約束の報酬を受け取り、不気味な道士のもとを去る。","{""bg"":""bg_guild"",""type"":""text""}",end_success
NODE,end_success,"あの壺の死気が禁術に使われるのかどうか、自分には関係のない話だ。","{""bg"":""bg_guild"",""rewards"":{""gold"":350,""exp"":100,""alignment_shift"":{""chaos"":5}},""type"":""end"",""result"":""success""}",
NODE,refuse_01,"こんな悪しき力を利用させてはならない。道士の目の前で、壺を地面の岩に力強く叩きつけた！","{""bg"":""bg_har_city"",""bgm"":""bgm_quest_tense"",""type"":""text""}",refuse_02_01
NODE,refuse_02_01,"パリンという音と共に壺が砕け、死気は陽光に触れて浄化されていく。","{""bg"":""bg_har_city"",""bgm"":""bgm_quest_tense"",""type"":""text""}",refuse_02
NODE,refuse_02,"「な、何をする！ 貴様、何ということを……！ 報酬は減額だ！！」","{""bg"":""bg_har_city"",""bgm"":""bgm_quest_tense"",""speaker_name"":""道士"",""type"":""text""}",end_success_justice_01
NODE,end_success_justice_01,"怒り狂う道士から半ば強引に最低限の報酬を奪い取り、山を後にした。","{""bg"":""bg_guild"",""type"":""text""}",end_success_justice
NODE,end_success_justice,"報酬は減ったが、あの世の秩序を守った事実は確かな誇りとして胸に残った。","{""bg"":""bg_guild"",""rewards"":{""gold"":250,""exp"":100,""alignment_shift"":{""justice"":5}},""type"":""end"",""result"":""success""}",
NODE,end_failure_01,"キョンシーたちの異常な怪力に圧倒され、冷たい掌に突き飛ばされた。","{""bg"":""bg_karyu_mountain"",""type"":""text""}",end_failure
NODE,end_failure,"倒れる中、最後の一枚の護符が手から落ち、絶望の闇が視界を覆った……。","{""bg"":""bg_karyu_mountain"",""type"":""end"",""result"":""failure""}",
