row_type,node_id,text_label,params,next_node
NODE,night_04,"池の底から、竹の筒を使って息を潜めていた影が、水飛沫と共に次々と跳び上がった！","{""bg"":""bg_karyu_palace"",""bgm"":""bgm_quest_tense"",""type"":""text""}",ambush_01
NODE,ambush_01,"黒装束に身を包んだ刺客たち。手には毒の塗られた短刀が鈍く光っている。","{""bg"":""bg_karyu_palace"",""bgm"":""bgm_quest_tense"",""type"":""text""}",ambush_02
NODE,ambush_02,"一人、二人、三人……。彼らの標的は明らかに、奥の部屋にいる薛だ。行かせるわけにはいかない。","{""bg"":""bg_karyu_palace"",""bgm"":""bgm_quest_tense"",""type"":""text""}",battle_01
NODE,battle_01,"暗殺者の第1波が侵入してきた！","{""bg"":""bg_karyu_palace"",""bgm"":""bgm_battle"",""enemy_group_id"":445,""type"":""battle""}",
CHOICE,,win,,morning_01_01
CHOICE,,lose,,end_failure_01
NODE,morning_01_01,"暗殺者たちを斬り捨て、死体を裏門から処分する。","{""bg"":""bg_karyu_palace"",""bgm"":""bgm_quest_calm"",""type"":""text""}",morning_01
NODE,morning_01,"夜が明けると、薛は何事もなかったように豪華な朝食を摂っていた。","{""bg"":""bg_karyu_palace"",""bgm"":""bgm_quest_calm"",""type"":""text""}",morning_02
NODE,morning_02,"「おお、無事だったか。さすがだな。今夜も頼むぞ」","{""bg"":""bg_karyu_palace"",""bgm"":""bgm_quest_calm"",""speaker_name"":""薛"",""type"":""text""}",morning_02_02
NODE,morning_02_02,"悪びれる様子もないその態度に、微かな嫌悪感を覚える。","{""bg"":""bg_karyu_palace"",""bgm"":""bgm_quest_calm"",""type"":""text""}",inspect_01_01
NODE,inspect_01_01,"二日目の昼。ついに都から巡検使の一団が屋敷に到着した。","{""bg"":""bg_karyu_palace"",""bgm"":""bgm_quest_calm"",""type"":""text""}",inspect_01
NODE,inspect_01,"先頭に立つのは、鋭い鷹のような目をした痩せぎすの男だ。","{""bg"":""bg_karyu_palace"",""bgm"":""bgm_quest_calm"",""type"":""text""}",inspect_02
NODE,inspect_02,"巡検使は挨拶もそこそこに、薛の帳簿を開き、一行ずつ厳しい目で確認を始めた。","{""bg"":""bg_karyu_palace"",""bgm"":""bgm_quest_calm"",""type"":""text""}",inspect_02_02
NODE,inspect_02_02,"巡検使の鋭い質問が飛ぶたびに、薛の呼吸が乱れる。帳簿の改ざんはあまりに稚拙だ。","{""bg"":""bg_karyu_palace"",""bgm"":""bgm_quest_calm"",""type"":""text""}",inspect_02_03
NODE,inspect_02_03,"視線のやり取り。巡検使の部下たちが、部屋の警備状況を観察している様子が窺える。","{""bg"":""bg_karyu_palace"",""bgm"":""bgm_quest_calm"",""type"":""text""}",inspect_03
NODE,inspect_03,"部屋の隅で護衛として控える。薛の額には、隠しきれないほどの冷や汗が浮かんでいる。","{""bg"":""bg_karyu_palace"",""bgm"":""bgm_quest_calm"",""type"":""text""}",evening_01
NODE,evening_01,"そして三日目の夕方。巡検使の厳しい追及をどうにか躱し、視察もいよいよ終わりに近づいていた。","{""bg"":""bg_karyu_palace"",""bgm"":""bgm_quest_tense"",""type"":""text""}",evening_02
NODE,evening_02,"だが、急激に胸騒ぎがする。風の音が止み、鳥たちが一斉に屋敷の森から飛び去った。","{""bg"":""bg_karyu_palace"",""bgm"":""bgm_quest_tense"",""type"":""text""}",evening_02_02
NODE,evening_02_02,"気配が屋敷の周囲を幾重にも囲んでいく。彼らはただの刺客ではない、本物のプロだ。","{""bg"":""bg_karyu_palace"",""bgm"":""bgm_quest_tense"",""type"":""text""}",evening_02_03
NODE,evening_02_03,"音もなく忍び寄る影。月光に照らされた屋根の上に、数人の武装した影が浮かび上がった。","{""bg"":""bg_karyu_palace"",""bgm"":""bgm_quest_tense"",""type"":""text""}",evening_03
NODE,evening_03,"塀の外に、初日とは比べ物にならないほど多くの、そして研ぎ澄まされた殺気を感じる。","{""bg"":""bg_karyu_palace"",""bgm"":""bgm_quest_tense"",""type"":""text""}",evening_04
NODE,evening_04,"障子を突き破り、上級の暗殺者たちが一斉になだれ込んできた！","{""bg"":""bg_karyu_palace"",""bgm"":""bgm_quest_tense"",""type"":""text""}",battle_02
NODE,battle_02,"政敵の放った精鋭の刺客部隊が襲来した！","{""bg"":""bg_karyu_palace"",""bgm"":""bgm_battle_boss"",""enemy_group_id"":446,""type"":""battle""}",
CHOICE,,win,,over_01
CHOICE,,lose,,end_failure_01
NODE,over_01,"激しい斬り合いの末、最後の刺客が崩れ落ちた。屋敷は血と破壊 of 痕にまみれている。","{""bg"":""bg_karyu_palace"",""bgm"":""bgm_quest_calm"",""type"":""text""}",over_02
NODE,over_02,"翌朝。帳簿の改ざんを最後まで見抜けなかった巡検使は、不満げに屋敷を去っていった。","{""bg"":""bg_karyu_palace"",""bgm"":""bgm_quest_calm"",""type"":""text""}",over_03
NODE,over_03,"「はぁ……はぁ……助かった……」","{""bg"":""bg_karyu_palace"",""bgm"":""bgm_quest_calm"",""speaker_name"":""薛"",""type"":""text""}",over_03_02
NODE,over_03_02,"薛は膝から崩れ落ち、へたり込んで安堵の息を吐いた。","{""bg"":""bg_karyu_palace"",""bgm"":""bgm_quest_calm"",""type"":""text""}",over_04
NODE,over_04,"「約束の報酬だ。今後も私の身に何かあれば、必ずお前を頼る」","{""bg"":""bg_karyu_palace"",""bgm"":""bgm_quest_calm"",""speaker_name"":""薛"",""type"":""text""}",over_04_02
NODE,over_04_02,"薛から、約束通り金の延べ棒が詰まった重い袋を渡された。","{""bg"":""bg_karyu_palace"",""bgm"":""bgm_quest_calm"",""type"":""text""}",leave_official
NODE,leave_official,"薛がパーティから離脱した。三日三晩、暗殺者の凶刃からこの男の命を守り抜いた。","{""bg"":""bg_karyu_palace"",""bgm"":""bgm_quest_calm"",""guest_id"":""npc_corrupt_official"",""type"":""leave""}",end_success_01
NODE,end_success_01,"屋敷を後にする。重い金袋の感触だけが手元に残った。","{""bg"":""bg_har_city"",""type"":""text""}",end_success
NODE,end_success,"守ったのは悪人であり、華龍国の腐敗は続く。だが自分には関係ない。","{""bg"":""bg_har_city"",""rewards"":{""gold"":500,""exp"":120,""alignment_shift"":{""chaos"":10,""evil"":5}},""type"":""end"",""result"":""success""}",
NODE,end_failure_01,"刺客の変幻自在な動きに翻弄され、守備網を突破されてしまった。","{""bg"":""bg_karyu_palace"",""type"":""text""}",end_failure
NODE,end_failure,"背後で薛の断末魔の悲鳴が響き、屋敷は深い静寂に包まれた……。","{""bg"":""bg_karyu_palace"",""rewards"":{""gold"":0},""type"":""end"",""result"":""failure""}",
