row_type,node_id,text_label,params,next_node
NODE,inner_01,"怨霊を退けた。掛け軸の裏を確認すると、隠し扉があった。その先に地下への階段が続いている。","{""bg"":""bg_yat_haunted"",""bgm"":""bgm_quest_mystery"",""type"":""text""}",inner_02
NODE,inner_02,"地下は予想外に広かった。壁に松明の跡が残っているが、今は闇に沈んでいる。","{""bg"":""bg_yato_shrine"",""bgm"":""bgm_quest_mystery"",""type"":""text""}",inner_03
NODE,inner_03,"松明に火を灯すと、壁一面に無数の名前が刻まれていた。影守の一族の名だ。","{""bg"":""bg_yato_shrine"",""bgm"":""bgm_quest_mystery"",""type"":""text""}",inner_03_02
NODE,inner_03_02,"影守一族……。かつてこの地を治め、人望も厚かったと聞く。彼らの命は儚く散った。","{""bg"":""bg_yato_shrine"",""bgm"":""bgm_quest_mystery"",""type"":""text""}",inner_03_03
NODE,inner_03_03,"壁の文字は、ただの落書きではない。爪で、あるいは血で執念深く刻まれたものだ。","{""bg"":""bg_yato_shrine"",""bgm"":""bgm_quest_mystery"",""type"":""text""}",inner_04
NODE,inner_04,"名前の下には「無念」「恨」「偽」と血で書かれた文字。彼らは冤罪だったのか……？","{""bg"":""bg_yato_shrine"",""bgm"":""bgm_quest_mystery"",""type"":""text""}",clue_01
NODE,clue_01,"地下室の最奥に祭壇がある。祭壇の上に古びた巻物と、一振りの短刀が置かれていた。","{""bg"":""bg_yato_shrine"",""bgm"":""bgm_quest_tense"",""type"":""text""}",clue_02
NODE,clue_02,"巻物には、影守一族の冤罪を証明する証拠が記されている。政変の黒幕は現在の重臣の一人だ。","{""bg"":""bg_yato_shrine"",""bgm"":""bgm_quest_tense"",""type"":""text""}",clue_03
NODE,clue_03,"巻物を手に取ろうとした瞬間、祭壇の炎が噴き上がり、影守の怨霊が姿を現した！","{""bg"":""bg_yato_shrine"",""bgm"":""bgm_quest_tense"",""type"":""text""}",battle_02
NODE,battle_02,"","{""bg"":""bg_yato_shrine"",""bgm"":""bgm_battle_boss"",""enemy_group_id"":451,""type"":""battle""}",
CHOICE,,win,,reveal_01
CHOICE,,lose,,end_failure_01
NODE,reveal_01,"影守の怨霊が膝をつく。怒りが消え、悲しみだけが残った顔で自分を見上げている。","{""bg"":""bg_yato_shrine"",""bgm"":""bgm_quest_calm"",""type"":""text""}",reveal_02_01
NODE,reveal_02_01,"影守の怨霊の瞳から憎悪の赤い光が消え、深い哀愁を帯びた声が響く。","{""bg"":""bg_yato_shrine"",""bgm"":""bgm_quest_calm"",""type"":""text""}",reveal_02
NODE,reveal_02,"「我が一族の無念、晴らしてくれるか。それとも浄化して終わらせるか」","{""bg"":""bg_yato_shrine"",""bgm"":""bgm_quest_calm"",""speaker_name"":""影守の怨霊"",""type"":""text""}",choice_resolve
NODE,choice_resolve,"霊の問いかけに対し、どう答える？","{""bg"":""bg_yato_shrine"",""bgm"":""bgm_quest_calm"",""type"":""choice""}",
CHOICE,,護符で浄化する。安らかに眠れ,,purify_01
CHOICE,,巻物を持ち帰り、真相を世に問う,,resolve_01
NODE,purify_01,"護符を額に貼ると、影守は穏やかな顔で光に包まれ、消えていった。巻物は灰になった。","{""bg"":""bg_yato_shrine"",""bgm"":""bgm_quest_calm"",""type"":""text""}",purify_01_02
NODE,purify_01_02,"影守の怨念が消え去ると、屋敷を支配していた極寒の冷気が和らいでいくのを感じた。","{""bg"":""bg_yato_shrine"",""bgm"":""bgm_quest_calm"",""type"":""text""}",purify_01_03
NODE,purify_01_03,"かつての怨念は消え、ただ静かな廃墟としての時間が、再びこの場所に流れ始めた。","{""bg"":""bg_yato_shrine"",""bgm"":""bgm_quest_calm"",""type"":""text""}",purify_02
NODE,purify_02,"屋敷から出ると、空は既に白み始めていた。もうここに怪光が灯ることはないだろう。","{""bg"":""bg_yat_haunted"",""bgm"":""bgm_quest_calm"",""type"":""text""}",end_success_01
NODE,end_success_01,"代官に報告した。「浄化したか。これで民も安心する。見事な働きであった」","{""bg"":""bg_yato_city"",""type"":""text""}",end_success
NODE,end_success,"屋敷の怨念は消え去った。だが、不都合な歴史の闇は誰にも知られぬまま……。","{""bg"":""bg_yato_city"",""rewards"":{""gold"":400,""exp"":120,""reputation"":5,""alignment_shift"":{""justice"":5}},""type"":""end"",""result"":""success""}",
NODE,resolve_01,"「……感謝する」\n影守は深く頭を下げると、静かに消えていった。巻物を懐に収め、地上に戻る。","{""bg"":""bg_yato_shrine"",""bgm"":""bgm_quest_tense"",""type"":""text""}",resolve_02
NODE,resolve_02,"「これは……影守の冤罪の証拠か。馬鹿な、これが世に出れば大事になるぞ」","{""bg"":""bg_yato_city"",""bgm"":""bgm_quest_tense"",""speaker_name"":""代官"",""type"":""text""}",resolve_02_02
NODE,resolve_02_02,"代官は顔を真っ青にしながら、証拠の巻物を震える手で机に置いた。","{""bg"":""bg_yato_city"",""bgm"":""bgm_quest_tense"",""type"":""text""}",end_success_chaos_01
NODE,end_success_chaos_01,"報酬は減額されたが、影守一族の名誉回復の種は、確かに蒔かれた。","{""bg"":""bg_yato_city"",""type"":""text""}",end_success_chaos
NODE,end_success_chaos,"真実を暴くことと、偽りの安寧を守ること。どちらが正義か、答えは出ない。","{""bg"":""bg_yato_city"",""rewards"":{""gold"":300,""exp"":200,""reputation"":-5,""alignment_shift"":{""chaos"":5}},""type"":""end"",""result"":""success""}",
NODE,end_failure_01,"怨霊の放つ絶対的な冷気に意識を奪われ、床に崩れ落ちるように倒れた。","{""bg"":""bg_yat_haunted"",""type"":""text""}",end_failure
NODE,end_failure,"朝、屋敷の外で目を覚ました。誰が運んだのか……怨霊の最後の温情だろうか。","{""bg"":""bg_yat_haunted"",""type"":""end"",""result"":""failure""}",
