row_type,node_id,text_label,params,next_node
NODE,road_02,"霧の奥から、ぼんやりと赤い光が浮かび上がる。道沿いに並ぶ古びた提灯だ。","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_tense"",""type"":""text""}",road_02_02
NODE,road_02_02,"（風もないのに、炎が生き物のように揺らめいている……歓迎されていないな）","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_tense"",""type"":""text""}",road_03
NODE,road_03,"提灯の火が不規則に瞬き、行く手が二股に分かれた。どちらも暗い霧に消えている。","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_mystery"",""type"":""text""}",road_03_02
NODE,road_03_02,"（妖狐の術か。立ち止まれば幻惑される。直感を信じて進むしかない）","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_mystery"",""type"":""text""}",random_fog
NODE,random_fog,"","{""type"":""random_branch"",""prob"":50,""bg"":""bg_karyu_mountain""}",
CHOICE,,success,,road_04
CHOICE,,failure,,lost_01
NODE,road_04,"意を決して左 of 細道を選ぶ。不意に霧が薄れ、せせらぎの音が聞こえてきた。","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_tense"",""type"":""text""}",road_04_02
NODE,road_04_02,"（どうやら正しい道を選べたようだ。だが、この空気の重さは何だ？）","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_tense"",""type"":""text""}",road_05
NODE,road_05,"提灯の列は途切れ、周囲には蛍のような淡い光が漂い始めた。妖しき狐火だ。","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_tense"",""type"":""text""}",road_05_02
NODE,road_05_02,"（狐火が道を案内しているかのようだな。それとも、罠へ誘い込んでいるのか？）","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_tense"",""type"":""text""}",road_06
NODE,road_06,"光に導かれるように歩みを進めると、谷間に架かる一本の太鼓橋が見えてきた。","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_tense"",""type"":""text""}",bridge_01
NODE,lost_01,"右の道を進んだが、いつの間にか元の分岐点へと戻っていた。完全に迷ったのだ。","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_mystery"",""type"":""text""}",lost_01_02
NODE,lost_01_02,"（くそ、幻術に足元をすくわれたか。焦るな、周囲の気配をよく探るんだ）","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_mystery"",""type"":""text""}",lost_02
NODE,lost_02,"霧の中に踏み出すと、足元に銀色に光る細い糸が、蜘蛛の巣のように張られていた。","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_mystery"",""type"":""text""}",lost_trap
NODE,lost_trap,"妖力を帯びた糸が肌に触れた瞬間、激しい痺れが走り、体力が削られていく。","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_tense"",""type"":""hp_damage"",""percent"":10,""hp_percent"":10}",lost_03
NODE,lost_03,"痺れる足を引きずりながら、必死に霧の中を走る。ようやく水音が聞こえてきた。","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_tense"",""type"":""text""}",lost_03_02
NODE,lost_03_02,"這い出た先には、小川を跨ぐ古びた橋があった。何とか幻術の領域を脱したようだ。","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_tense"",""type"":""text""}",bridge_01
NODE,bridge_01,"朱塗りの太鼓橋が、闇の中に浮かび上がっている。欄干には狐の彫刻が刻まれている。","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_tense"",""type"":""text""}",bridge_01_02
NODE,bridge_01_02,"（この橋の向こうが、奴らの隠れ里……。引き返すなら、今のうちだが）","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_tense"",""type"":""text""}",bridge_02
NODE,bridge_02,"橋を渡ろうとした瞬間、対岸から素早い獣の影——二頭の妖狐が姿を現した。","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_tense"",""type"":""text""}",bridge_02_02
NODE,bridge_02_02,"狐たちは鋭い牙を剥き出し、低く唸り声を上げる。通す気は微塵もないようだ。","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_tense"",""type"":""text""}",battle_01
NODE,battle_01,"","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_battle"",""enemy_group_id"":452,""type"":""battle""}",
CHOICE,,win,,grove_01
CHOICE,,lose,,end_failure_01
NODE,grove_01,"妖狐たちを退け、橋を渡りきる。と、目の前に信じがたい光景が広がった。","{""bg"":""bg_forest_night"",""bgm"":""bgm_quest_mystery"",""type"":""text""}",grove_01_02
NODE,grove_01_02,"そこは、満月の光を浴びて、桃の花が満開に咲き乱れる静寂の林だった。","{""bg"":""bg_forest_night"",""bgm"":""bgm_quest_mystery"",""type"":""text""}",grove_02
NODE,grove_02,"花びらが雪のように舞い散る中、小さな狐たちが、行儀よく一列に並んでいる。","{""bg"":""bg_forest_night"",""bgm"":""bgm_quest_mystery"",""type"":""text""}",grove_02_02
NODE,grove_02_02,"小狐たちは皆、小さな赤い提灯を掲げ、じっとこちらを見つめている。","{""bg"":""bg_forest_night"",""bgm"":""bgm_quest_mystery"",""type"":""text""}",grove_03
NODE,grove_03,"その奇妙な行列の突き当たりに、ひときわ白く輝く衣を纏った女性が立っていた。","{""bg"":""bg_forest_night"",""bgm"":""bgm_quest_mystery"",""type"":""text""}",grove_03_02
NODE,grove_03_02,"（あれが花嫁……いや、頭部から生える白い耳、そして怪しく光る金色の瞳）","{""bg"":""bg_forest_night"",""bgm"":""bgm_quest_mystery"",""type"":""text""}",grove_04
NODE,grove_04,"彼女こそが、この山を統べる妖狐の姫だった。凛とした佇まいでこちらを見据える。","{""bg"":""bg_forest_night"",""bgm"":""bgm_quest_mystery"",""type"":""text""}",grove_05
NODE,grove_05,"「人の子よ、何用だ。これは我らの祝いの儀。無用な立ち入りは許さぬ」","{""bg"":""bg_forest_night"",""bgm"":""bgm_quest_mystery"",""speaker_name"":""妖狐の姫"",""type"":""text""}",reunion_01
NODE,reunion_01,"「あ……冒険者さん！？ なぜ、こんな危険な場所にまで……！」","{""bg"":""bg_forest_night"",""bgm"":""bgm_quest_calm"",""speaker_name"":""阿明"",""type"":""text""}",reunion_01_02
NODE,reunion_01_02,"姫の傍らに、行方不明になっていた阿明が立っていた。傷を負った様子はない。","{""bg"":""bg_forest_night"",""bgm"":""bgm_quest_calm"",""type"":""text""}",reunion_02
NODE,reunion_02,"「僕は無理やり連れ去られたわけじゃない。彼女は昔、僕が救った狐なんだ」","{""bg"":""bg_forest_night"",""bgm"":""bgm_quest_calm"",""speaker_name"":""阿明"",""type"":""text""}",reunion_02_02
NODE,reunion_02_02,"（助けた狐が恩返しに？ 昔話のようなことが、本当に起きているというのか）","{""bg"":""bg_forest_night"",""bgm"":""bgm_quest_calm"",""type"":""text""}",reunion_03
NODE,reunion_03,"「この者は私の命の恩人。その優しさに惹かれ、共に生きると誓い合ったのだ」","{""bg"":""bg_forest_night"",""bgm"":""bgm_quest_calm"",""speaker_name"":""妖狐の姫"",""type"":""text""}",reunion_03_02
NODE,reunion_03_02,"姫は阿明の手を優しく取り、微笑んだ。その表情には、確かな慈愛が宿っていた。","{""bg"":""bg_forest_night"",""bgm"":""bgm_quest_calm"",""type"":""text""}",choice_fate
NODE,choice_fate,"","{""bg"":""bg_forest_night"",""bgm"":""bgm_quest_calm"",""type"":""choice""}",
CHOICE,,「人は人の世で暮らすべきだ。青年を返してもらう」,,battle_02
CHOICE,,「二人の意思を尊重する。村には事情を伝えよう」,,coexist_01
NODE,battle_02,"","{""bg"":""bg_forest_night"",""bgm"":""bgm_battle_boss"",""enemy_group_id"":453,""type"":""battle""}",
CHOICE,,win,,rescue_01
CHOICE,,lose,,end_failure_01
NODE,rescue_01,"激闘の末、姫が膝をつく。「……やはり、人と妖が相容れることは叶わぬか」","{""bg"":""bg_forest_night"",""bgm"":""bgm_quest_calm"",""type"":""text""}",rescue_01_02
NODE,rescue_01_02,"姫の目からこぼれ落ちた涙は、桃の花びらとなって風に溶けて消えていった。","{""bg"":""bg_forest_night"",""bgm"":""bgm_quest_calm"",""type"":""text""}",rescue_02
NODE,rescue_02,"うつむく阿明の手を引き、山を下りる。二度と振り返ろうとはしなかった。","{""bg"":""bg_karyu_village"",""bgm"":""bgm_quest_calm"",""type"":""text""}",rescue_02_02
NODE,rescue_02_02,"背後を振り返ると、満開だった桃の林は消え去り、ただの枯れ木が立っていた。","{""bg"":""bg_karyu_village"",""bgm"":""bgm_quest_calm"",""type"":""text""}",end_success_01
NODE,end_success_01,"村へ戻り、長老に阿明を引き渡す。長老は涙を流して感謝の言葉を繰り返した。","{""bg"":""bg_karyu_village"",""bgm"":""bgm_quest_calm"",""type"":""text""}",end_success
NODE,end_success,"だが、阿明の虚ろな瞳が物語っていた。彼が本当に心を残してきた場所を。","{""bg"":""bg_karyu_village"",""rewards"":{""gold"":400,""exp"":120,""reputation"":5,""alignment_shift"":{""justice"":5}},""type"":""end"",""result"":""success""}",
NODE,coexist_01,"「人の子よ……その寛大さに感謝する。この護符を旅の守りとせよ」","{""bg"":""bg_forest_night"",""bgm"":""bgm_quest_calm"",""speaker_name"":""妖狐の姫"",""type"":""text""}",coexist_02
NODE,coexist_02,"姫から青白く輝く「狐火の護符」を手渡された。ほんのりと温かい。","{""bg"":""bg_forest_night"",""bgm"":""bgm_quest_calm"",""type"":""reward"",""item_id"":""item_foxfire_charm""}",coexist_02_02
NODE,coexist_02_02,"二人の姿は霧の中に消えていった。だが、その背中は幸福に満ちていた。","{""bg"":""bg_forest_night"",""bgm"":""bgm_quest_calm"",""type"":""text""}",coexist_03
NODE,coexist_03,"村に戻り、長老に事情を伝える。長老は驚いたが、深くため息をついて頷いた。","{""bg"":""bg_karyu_village"",""bgm"":""bgm_quest_calm"",""type"":""text""}",coexist_03_02
NODE,coexist_03_02,"「そうか……阿明が選んだ道なら、引き留めることはできまいな」","{""bg"":""bg_karyu_village"",""bgm"":""bgm_quest_calm"",""speaker_name"":""長老"",""type"":""text""}",end_success_chaos_01
NODE,end_success_chaos_01,"阿明は時折、村の薬草置き場に珍しい薬草を届けてくれるようになったという。","{""bg"":""bg_karyu_village"",""bgm"":""bgm_quest_calm"",""type"":""text""}",end_success_chaos
NODE,end_success_chaos,"人と妖が共に歩む道。それが過ちか、あるいは新たな夜明けか、誰にも分からぬ。","{""bg"":""bg_karyu_village"",""rewards"":{""gold"":350,""exp"":120,""reputation"":-5,""alignment_shift"":{""chaos"":5}},""type"":""end"",""result"":""success""}",
NODE,end_failure_01,"妖狐たちの放つ強烈な妖気に呑まれ、意識は深い闇の中へと引きずり込まれた。","{""bg"":""bg_karyu_mountain"",""bgm"":""bgm_quest_tense"",""type"":""text""}",end_failure
NODE,end_failure,"気づけば山麓に倒れていた。腕の引っ掻き傷だけが、あの奇妙な夢の証だった。","{""bg"":""bg_karyu_mountain"",""rewards"":{""gold"":0},""type"":""end"",""result"":""failure""}",
